,Zip Code,Last Actual Value,Trend,Damping,AIC,RMSE,1-Year Value,3-Year Value,5-Year Value
1457,6807,1033525.0,mul,True,2552.3757934643427,5696.098310230951,1035582.0,1035604.0,1035604.0
1458,71639,64990.0,mul,True,2765.0843745671086,113.72940078455616,68810.0,70129.0,70221.0
1459,27316,133694.0,mul,True,3253.86873784852,314.67498588893085,136011.0,136156.0,136156.0
1460,97227,543775.0,mul,True,4277.661976175491,1529.5862246173044,548026.0,548662.0,548673.0
1461,48350,293758.0,mul,True,3906.4841367766776,808.3457906782894,307916.0,312797.0,313138.0
1462,19070,247627.0,mul,True,3737.0529191505293,604.1792920955662,255624.0,256791.0,256810.0
1463,73117,55885.0,mul,True,2953.809957826755,352.1873444631173,60539.0,60770.0,60771.0
1464,80723,185173.0,mul,False,1501.6069042399204,160.82158658280918,195620.0,218316.0,243646.0
1465,8270,218346.0,mul,True,3938.191503024591,853.606177082383,218976.0,219126.0,219131.0
1466,48880,92723.0,mul,True,3074.252321084922,354.3252138136658,92326.0,92315.0,92315.0
1467,34291,222665.0,mul,True,3718.980751932356,585.7067053077297,232176.0,240105.0,242347.0
1468,81647,398837.0,mul,True,1190.3611428430397,1459.9827420120655,406651.0,407784.0,407802.0
1469,1568,477705.0,mul,True,965.2262904189356,1960.9043229371498,483161.0,483220.0,483220.0
1470,55013,323037.0,mul,True,4168.146740628248,1267.2215521008463,326091.0,326282.0,326282.0
1471,36024,264184.0,mul,True,2448.7084436250816,842.8286341889813,269656.0,269972.0,269972.0
1472,18433,130298.0,mul,True,2485.8691605750782,899.4993702041859,127844.0,127771.0,127771.0
1473,17777,168044.0,mul,True,1942.4438430239354,196.35047701796077,172653.0,174663.0,174874.0
1474,4009,214493.0,mul,True,3599.4839712999774,1021.9887226363207,220508.0,220678.0,220678.0
1475,97394,301610.0,mul,True,3689.4992479055245,556.776362768693,298562.0,297551.0,297481.0
1476,95658,689144.0,mul,True,4447.198863247722,2046.841248970851,740752.0,784572.0,796988.0
1477,44311,36105.0,mul,True,1109.5768712169117,346.82250800335646,35604.0,35599.0,35599.0
1478,48622,100880.0,mul,True,1651.6919982752515,266.1303932048975,101703.0,101755.0,101755.0
1479,51537,131339.0,mul,True,1959.4569088206424,231.69233743602953,130994.0,130973.0,130973.0
1480,66220,456497.0,mul,True,3829.3156187047234,1011.3587814751471,462824.0,463227.0,463228.0
1481,42029,123160.0,mul,True,1991.228698243716,231.1197522459766,123489.0,123570.0,123574.0
