,Zip Code,Last Actual Value,Trend,Damping,AIC,RMSE,1-Year Value,3-Year Value,5-Year Value
8626,97062,498833.0,mul,True,3950.509554507013,871.8653295387397,530805.0,558036.0,565852.0
8627,75229,466678.0,mul,True,4027.45899989523,995.107245013911,464899.0,464645.0,464641.0
8628,29926,470784.0,mul,True,4241.8880225576395,1438.3979839531664,485509.0,490534.0,490888.0
8629,92123,667618.0,mul,True,4339.472771633761,1700.9745870726322,696976.0,707021.0,707723.0
8630,32901,185989.0,mul,True,3564.783604535397,449.3830352078214,201032.0,213868.0,217516.0
8631,7050,265815.0,mul,True,4027.562986246193,995.2850574125041,272196.0,274345.0,274495.0
8632,83687,263112.0,mul,True,3516.1416871184665,547.8547672903308,267090.0,270225.0,271059.0
8633,50021,252510.0,mul,True,3340.2772673420764,305.5538064320801,254980.0,255751.0,255799.0
8634,75032,355195.0,mul,True,2578.5577831902806,862.0925119413758,361786.0,362199.0,362200.0
8635,53095,270503.0,mul,True,3882.4473202282747,775.6408211258354,288108.0,290785.0,290831.0
